ID,HIP
4319,10056
4320,27330
4321,61858
4322,66318
4323,77290
4324,91281
4325,93657
4326,95985
4327,29792
4328,55237
4329,60286
4330,65701
4331,84497
4332,85354
4333,929
4334,1420
4335,3169
4336,11909
4337,17742
4338,19532
4339,19950
4340,36654
4341,40687
4342,55057
4343,61804
4344,81476
4345,86568
4346,92325
4347,103776
4348,115655
4349,65
4350,1841
4351,7211
4352,8887
4353,18700
4354,28125
4355,30846
4356,33608
4357,39143
4358,43845
4359,44768
4360,61130
4361,66014
4362,67367
4363,73128
4364,79304
4365,82088
4366,5891
4367,61595
4368,61608
4369,63070
4370,63708
4371,65346
4372,71466
4373,71785
4374,89734
4375,94668
4376,113250
4377,7570
4378,11972
4379,14760
4380,16794
4381,20227
4382,27957
4383,33802
4384,37460
4385,40313
4386,42032
4387,46635
4388,52065
4389,60512
4390,69124
4391,70157
4392,80655
4393,82068
4394,91582
4395,94389
4396,99843
4397,101629
4398,105461
4399,114069
4400,50
4401,5881
4402,9191
4403,23789
4404,37076
4405,40786
4406,51018
4407,54888
4408,64182
4409,66919
4410,71843
4411,74989
4412,79585
4413,96160
4414,102500
4415,117586
4416,3745
4417,4668
4418,9591
4419,10057
4420,12654
4421,15207
4422,23042
4423,23054
4424,30129
4425,54241
4426,65940
4427,70193
4428,78521
4429,79670
4430,84676
4431,91581
4432,98559
4433,101249
4434,113517
4435,118225
4436,3318
4437,9016
4438,9216
4439,40928
4440,53822
4441,65114
4442,102393
4443,113040
4444,10621
4445,11514
4446,23709
4447,25376
4448,26935
4449,44971
4450,50411
4451,51278
4452,51613
4453,56282
4454,58619
4455,58924
4456,59918
4457,60946
4458,62350
4459,71559
4460,79286
4461,85402
4462,86690
4463,108996
4464,112331
4465,114313
4466,116710
4467,348
4468,10414
4469,23312
4470,29226
4471,67590
4472,93
4473,1442
4474,7875
4475,15998
4476,28240
4477,43686
4478,49621
4479,54687
4480,57594
4481,77293
4482,90144
4483,94631
4484,102838
4485,113430
4486,115828
4487,1500
4488,4376
4489,12191
4490,17032
4491,19581
4492,23414
4493,23742
4494,31538
4495,53006
4496,54519
4497,82090
4498,85416
4499,88766
4500,104453
4501,104764
4502,3747
4503,5459
4504,8033
4505,41776
4506,49482
4507,56594
4508,65711
4509,66807
4510,88154
4511,89294
4512,102081
4513,4471
4514,4989
4515,31207
4516,39101
4517,46436
4518,65216
4519,78161
4520,85741
4521,90102
4522,90760
4523,93432
4524,94997
4525,95973
4526,100235
4527,106581
4528,2883
4529,3512
4530,6306
4531,7167
4532,8161
4533,29185
4534,36763
4535,37607
4536,61148
4537,64957
4538,70011
4539,79776
4540,80118
4541,104026
4542,114589
4543,115328
4544,10412
4545,10694
4546,15255
4547,22933
4548,31849
4549,38084
4550,76915
4551,82613
4552,86288
4553,92625
4554,96792
4555,98222
4556,107273
4557,2927
4558,3860
4559,4815
4560,17047
4561,32662
4562,49943
4563,60007
4564,66067
4565,76710
4566,79169
4567,84992
4568,88922
4569,95315
4570,106601
4571,108344
4572,116498
4573,1846
4574,4878
4575,7579
4576,19757
4577,32804
4578,50396
4579,55751
4580,61345
4581,64955
4582,66974
4583,70805
4584,73135
4585,107239
4586,111153
4587,114616
4588,115247
4589,5977
4590,9946
4591,24480
4592,24912
4593,27820
4594,35022
4595,54284
4596,55664
4597,67177
4598,74888
4599,75029
4600,76400
4601,89207
4602,96273
4603,101510
4604,116315
4605,2174
4606,5682
4607,24008
4608,33301
4609,43618
4610,43727
4611,50035
4612,52491
4613,61398
4614,76446
4615,87544
4616,99132
4617,106452
4618,955
4619,4764
4620,33982
4621,35823
4622,43036
4623,89478
4624,114796
4625,889
4626,13257
4627,13269
4628,25589
4629,52461
4630,55385
4631,68619
4632,72682
4633,79792
4634,80168
4635,80878
4636,83707
4637,97148
4638,114061
4639,23857
4640,26488
4641,27576
4642,36620
4643,39680
4644,49332
4645,56954
4646,64484
4647,67156
4648,87066
4649,88663
4650,91992
4651,105086
4652,18150
4653,21329
4654,56628
4655,66637
4656,67023
4657,77470
4658,3597
4659,6136
4660,20434
4661,21187
4662,28241
4663,47972
4664,48766
4665,57681
4666,58878
4667,64035
4668,69160
4669,81603
4670,94561
4671,100998
4672,113789
4673,3010
4674,7824
4675,8467
4676,22134
4677,32155
4678,41022
4679,61868
4680,64826
4681,65870
4682,93772
4683,103199
4684,114326
4685,117870
4686,1582
4687,4582
4688,7142
4689,8799
4690,20184
4691,24578
4692,29232
4693,31201
4694,31480
4695,38166
4696,50617
4697,53835
4698,66144
4699,67401
4700,68154
4701,68194
4702,69682
4703,80273
4704,83767
4705,107388
4706,110094
4707,110285
4708,26326
4709,51218
4710,55323
4711,55398
4712,58691
4713,68090
4714,83953
4715,85704
4716,91837
4717,98716
4718,112008
4719,116377
4720,118193
4721,307
4722,772
4723,12988
4724,18608
4725,33371
4726,49094
4727,60436
4728,63778
4729,72076
4730,76125
4731,76772
4732,80279
4733,84309
4734,87316
4735,98692
4736,99530
4737,116559
4738,6772
4739,17800
4740,21307
4741,32764
4742,43056
4743,60317
4744,103091
4745,110397
4746,111475
4747,118061
4748,2066
4749,10611
4750,14548
4751,51783
4752,53084
4753,71497
4754,74059
4755,80738
4756,85186
4757,93002
4758,102963
4759,109007
4760,117548
4761,8517
4762,17108
4763,22604
4764,23157
4765,23277
4766,38213
4767,45838
4768,47190
4769,51769
4770,54274
4771,64714
4772,66319
4773,68038
4774,74662
4775,82416
4776,92773
4777,98560
4778,101613
4779,108611
4780,116074
4781,117391
4782,118156
4783,4417
4784,5623
4785,11836
4786,12860
4787,24065
4788,38600
4789,45012
4790,46019
4791,54491
4792,69700
4793,71588
4794,76748
4795,10868
4796,11686
4797,17887
4798,17897
4799,20373
4800,21783
4801,26744
4802,61716
4803,64673
4804,69738
4805,79193
4806,84572
4807,89305
4808,106512
4809,108729
4810,112586
4811,2717
4812,6807
4813,7821
4814,16739
4815,17684
4816,23655
4817,30502
4818,34320
4819,55216
4820,55767
4821,65010
4822,68770
4823,72530
4824,85408
4825,87479
4826,89053
4827,94873
4828,96918
4829,97548
4830,103430
4831,113642
4832,117627
4833,5952
4834,12966
4835,29221
4836,36058
4837,36855
4838,50784
4839,55516
4840,59156
4841,69535
4842,70512
4843,70724
4844,75862
4845,78885
4846,107527
4847,112163
4848,142
4849,1736
4850,2137
4851,5016
4852,17722
4853,26799
4854,33536
4855,70487
4856,101904
4857,105408
4858,108466
4859,11399
4860,22611
4861,39044
4862,39650
4863,64498
4864,68950
4865,71291
4866,90152
4867,106591
4868,111764
4869,7233
4870,12314
4871,13589
4872,18347
4873,42338
4874,42496
4875,49565
4876,53709
4877,57441
4878,64668
4879,68310
4880,72155
4881,81274
4882,88650
4883,94572
4884,99902
4885,114587
4886,117944
4887,577
4888,26030
4889,28083
4890,60031
4891,66526
4892,88683
4893,94516
4894,109782
4895,113529
4896,4016
4897,6011
4898,8744
4899,21548
4900,25435
4901,31648
4902,32897
4903,33548
4904,34710
4905,41993
4906,43655
4907,49344
4908,49785
4909,74211
4910,75158
4911,77421
4912,105521
4913,114282
4914,117729
4915,20626
4916,23314
4917,39254
4918,44112
4919,51199
4920,59081
4921,60958
4922,63130
4923,71425
4924,88658
4925,117333
4926,1022
4927,1899
4928,2482
4929,8507
4930,8838
4931,32281
4932,45221
4933,46203
4934,46711
4935,58572
4936,60337
4937,68507
4938,72614
4939,73805
4940,91434
4941,99729
4942,109470
4943,114880
4944,3406
4945,15046
4946,49771
4947,50469
4948,53993
4949,54887
4950,59913
4951,60149
4952,72253
4953,73321
4954,86975
4955,87755
4956,2246
4957,6528
4958,7040
4959,12921
4960,23383
4961,30179
4962,42847
4963,58643
4964,59030
4965,62231
4966,66693
4967,68323
4968,95327
4969,97096
4970,97099
4971,10545
4972,35449
4973,39669
4974,45382
4975,49202
4976,54707
4977,76499
4978,83305
4979,95321
4980,106914
4981,111903
4982,3603
4983,5134
4984,7766
4985,15989
4986,20168
4987,39572
4988,64158
4989,77305
4990,80595
4991,86775
4992,96522
4993,102399
4994,106449
4995,109443
4996,111672
4997,114895
4998,21458
4999,40518
5000,54285
5001,57205
5002,83341
5003,86234
5004,87168
5005,106513
5006,108708
5007,2031
5008,2064
5009,10911
5010,12167
5011,24136
5012,27688
5013,50656
5014,50883
5015,56791
5016,73018
5017,77338
5018,78239
5019,81022
5020,81533
5021,97312
5022,101818
5023,104027
5024,12102
5025,23719
5026,35947
5027,46703
5028,47449
5029,52088
5030,53094
5031,61419
5032,72458
5033,73316
5034,103025
5035,2511
5036,9497
5037,13270
5038,16681
5039,35279
5040,40447
5041,42096
5042,45882
5043,48000
5044,52325
5045,61123
5046,73722
5047,75555
5048,84122
5049,89318
5050,89756
5051,94256
5052,103983
5053,104226
5054,112064
5055,115031
5056,10123
5057,29659
5058,51352
5059,59446
5060,59536
5061,61395
5062,88610
5063,98108
5064,102659
5065,109565
5066,16824
5067,19212
5068,25206
5069,29600
5070,62252
5071,64206
5072,67093
5073,73293
5074,95420
5075,103139
5076,108756
5077,108971
5078,9643
5079,51945
5080,55561
5081,58384
5082,58871
5083,63798
5084,69905
5085,71047
5086,78456
5087,78687
5088,82887
5089,98410
5090,98718
5091,100338
5092,100474
5093,106505
5094,113213
5095,118196
5096,12204
5097,19505
5098,29815
5099,34239
5100,53657
5101,63075
5102,70760
5103,70955
5104,71741
5105,75962
5106,79808
5107,87691
5108,101142
5109,102458
5110,867
5111,25497
5112,39186
5113,44303
5114,65308
5115,70393
5116,72191
5117,73798
5118,89268
5119,94628
5120,98197
5121,276
5122,12505
5123,48412
5124,56903
5125,61985
5126,87664
5127,91215
5128,101031
5129,105639
5130,10587
5131,13348
5132,13957
5133,14611
5134,49132
5135,57319
5136,72559
5137,83980
5138,90732
5139,97205
5140,103048
5141,109796
5142,111871
5143,115094
5144,11786
5145,14973
5146,19402
5147,29133
5148,40229
5149,70853
5150,96713
5151,10668
5152,12368
5153,16494
5154,25966
5155,31801
5156,36463
5157,41651
5158,44935
5159,50130
5160,58333
5161,64679
5162,68664
5163,74976
5164,76899
5165,87017
5166,89128
5167,104192
5168,108649
5169,113431
5170,113777
5171,5184
5172,16115
5173,50826
5174,58656
5175,81459
5176,88188
5177,89443
5178,106336
5179,107397
5180,113858
5181,116787
5182,6240
5183,17973
5184,19971
5185,20415
5186,28626
5187,30377
5188,41423
5189,45627
5190,51078
5191,55295
5192,65040
5193,76751
5194,78010
5195,85726
5196,90708
5197,108103
5198,110327
5199,14796
5200,21403
5201,37206
5202,38522
5203,52463
5204,60152
5205,62095
5206,64080
5207,66195
5208,71834
5209,96070
5210,96849
5211,109672
5212,109748
5213,114683
5214,6038
5215,8298
5216,40524
5217,45937
5218,53416
5219,53921
5220,59227
5221,81450
5222,83288
5223,83942
5224,90593
5225,94310
5226,95921
5227,104468
5228,2483
5229,3470
5230,16930
5231,19386
5232,20509
5233,26328
5234,35697
5235,40844
5236,44279
5237,46066
5238,56694
5239,59428
5240,61203
5241,65407
5242,68587
5243,69328
5244,71711
5245,75604
5246,81223
5247,85241
5248,100423
5249,104344
5250,14138
5251,22229
5252,47489
5253,64835
5254,78408
5255,79741
5256,102446
5257,114040
5258,1000
5259,7200
5260,9649
5261,12581
5262,61010
5263,83751
5264,97286
5265,100891
5266,103578
5267,108536
5268,114304
5269,114637
5270,115151
5271,2318
5272,4864
5273,6192
5274,6510
5275,10915
5276,12126
5277,20794
5278,35656
5279,36064
5280,43470
5281,51114
5282,51608
5283,52702
5284,55661
5285,56030
5286,65470
5287,68367
5288,78704
5289,79975
5290,82470
5291,87367
5292,93579
5293,98613
5294,116890
5295,290
5296,20769
5297,52166
5298,53805
5299,60635
5300,62787
5301,67941
5302,70356
5303,82708
5304,83761
5305,88782
5306,89877
5307,5700
5308,27161
5309,29888
5310,58387
5311,61177
5312,79170
5313,83069
5314,87084
5315,90532
5316,101614
5317,117630
5318,10168
5319,20669
5320,34334
5321,36432
5322,37172
5323,54044
5324,59666
5325,62659
5326,62800
5327,69301
5328,75923
5329,76186
5330,76954
5331,83017
5332,85064
5333,98703
5334,102259
5335,105393
5336,107403
5337,5853
5338,10480
5339,19198
5340,24465
5341,29697
5342,31280
5343,36180
5344,54131
5345,57177
5346,57868
5347,58582
5348,60155
5349,61702
5350,66169
5351,68774
5352,75767
5353,78889
5354,83983
5355,84609
5356,99727
5357,105274
5358,111709
5359,115314
5360,9618
5361,13129
5362,22021
5363,32879
5364,35881
5365,46613
5366,76926
5367,95481
5368,101472
5369,103237
5370,105195
5371,116537
5372,6703
5373,16128
5374,24728
5375,32011
5376,38673
5377,40549
5378,50302
5379,52905
5380,54743
5381,62645
5382,75249
5383,77930
5384,79884
5385,85047
5386,101636
5387,117975
5388,4954
5389,5845
5390,15012
5391,25318
5392,27706
5393,43371
5394,57552
5395,64041
5396,69446
5397,70152
5398,77547
5399,77839
5400,78113
5401,78283
5402,90963
5403,96486
5404,108388
5405,8055
5406,20637
5407,22064
5408,69151
5409,74106
5410,78393
5411,84583
5412,91704
5413,99141
5414,914
5415,15591
5416,32860
5417,32967
5418,40169
5419,41892
5420,47990
5421,66721
5422,68563
5423,80424
5424,101910
5425,102023
5426,102466
5427,104138
5428,1350
5429,20761
5430,21220
5431,28678
5432,34877
5433,44357
5434,50106
5435,57617
5436,60959
5437,61886
5438,63792
5439,66026
5440,71932
5441,76035
5442,85511
5443,87887
5444,88955
5445,89911
5446,94938
5447,95622
5448,111332
5449,116255
5450,16971
5451,24834
5452,32264
5453,35592
5454,36557
5455,37109
5456,50204
5457,50998
5458,60519
5459,67685
5460,73833
5461,79307
5462,83398
5463,88690
5464,96186
5465,97495
5466,97550
5467,104076
5468,110442
5469,115888
5470,9672
5471,10351
5472,14177
5473,18293
5474,18625
5475,37810
5476,42716
5477,43273
5478,45917
5479,56179
5480,56536
5481,56948
5482,70424
5483,76228
5484,92103
5485,1704
5486,7910
5487,9726
5488,10710
5489,11449
5490,18888
5491,20811
5492,38369
5493,51611
5494,56526
5495,59604
5496,68990
5497,71774
5498,75586
5499,81749
5500,103208
5501,106552
5502,110385
5503,112335
5504,4166
5505,10378
5506,10483
5507,15599
5508,23644
5509,27936
5510,29878
5511,44579
5512,48372
5513,48693
5514,50701
5515,52858
5516,53618
5517,53866
5518,59278
5519,62850
5520,64905
5521,65232
5522,66990
5523,71703
5524,76900
5525,82629
5526,83970
5527,92589
5528,93465
5529,93618
5530,103166
5531,106700
5532,112614
5533,10743
5534,12291
5535,12425
5536,17796
5537,19389
5538,30478
5539,33159
5540,47040
5541,57687
5542,61490
5543,67248
5544,67400
5545,73700
5546,85176
5547,105198
5548,107370
5549,1297
5550,47418
5551,52644
5552,83646
5553,86300
5554,88736
5555,93281
5556,104992
5557,107031
5558,107108
5559,179
5560,340
5561,4904
5562,11263
5563,16160
5564,17803
5565,18745
5566,31272
5567,41254
5568,54480
5569,59865
5570,65146
5571,70648
5572,93611
5573,105849
5574,109956
5575,3292
5576,6017
5577,22817
5578,28356
5579,30745
5580,32735
5581,40472
5582,48642
5583,50014
5584,61924
5585,63840
5586,69245
5587,69495
5588,71809
5589,89380
5590,97866
5591,106442
5592,108170
5593,114133
5594,3773
5595,3857
5596,6961
5597,9495
5598,46871
5599,53549
5600,60094
5601,74773
5602,77184
5603,91283
5604,95696
5605,103031
5606,105481
5607,1937
5608,9741
5609,11506
5610,41934
5611,46899
5612,52153
5613,58623
5614,67961
5615,75096
5616,77021
5617,8605
5618,22782
5619,47282
5620,55656
5621,55980
5622,60653
5623,64140
5624,64214
5625,68755
5626,70768
5627,74672
5628,102548
5629,105177
5630,110248
5631,111486
5632,113842
5633,17751
5634,25148
5635,28212
5636,43194
5637,47611
5638,51743
5639,55695
5640,58152
5641,70868
5642,72203
5643,82732
5644,84822
5645,90005
5646,112243
5647,115929
5648,3000
5649,10460
5650,11005
5651,23347
5652,49406
5653,53828
5654,55924
5655,59029
5656,73078
5657,77883
5658,80288
5659,107612
5660,4423
5661,10715
5662,21488
5663,26553
5664,32709
5665,46888
5666,63091
5667,64993
5668,71322
5669,72013
5670,75719
5671,83729
5672,85747
5673,91941
5674,92585
5675,95684
5676,102703
5677,104152
5678,112554
5679,118127
5680,1058
5681,3101
5682,8221
5683,16207
5684,22972
5685,38033
5686,49681
5687,69282
5688,83985
5689,84562
5690,97705
5691,104292
5692,109677
5693,110894
5694,15362
5695,19046
5696,26330
5697,64436
5698,65781
5699,83177
5700,94898
5701,97166
5702,98514
5703,99296
5704,4066
5705,7885
5706,10033
5707,15734
5708,32889
5709,36898
5710,37183
5711,42924
5712,42977
5713,44262
5714,60510
5715,111061
5716,114328
5717,117727
5718,55
5719,13122
5720,16891
5721,21125
5722,38677
5723,38842
5724,53534
5725,55464
5726,56860
5727,63909
5728,69872
5729,72236
5730,76929
5731,102988
5732,113670
5733,8578
5734,12984
5735,13035
5736,34633
5737,37885
5738,38120
5739,55377
5740,60288
5741,64056
5742,74289
5743,89950
5744,105697
5745,110292
5746,113220
5747,117035
5748,117297
5749,3033
5750,3174
5751,3361
5752,7728
5753,11965
5754,18857
5755,22002
5756,25061
5757,28720
5758,44894
5759,62201
5760,70623
5761,74330
5762,76575
5763,81093
5764,83899
5765,95631
5766,105350
5767,106097
5768,106519
5769,107312
5770,116874
5771,1914
5772,6972
5773,11280
5774,13908
5775,14774
5776,21878
5777,26014
5778,46590
5779,51897
5780,52587
5781,60440
5782,63881
5783,63890
5784,64104
5785,82853
5786,83001
5787,83934
5788,84069
5789,84416
5790,93567
5791,94051
5792,99462
5793,102569
5794,108070
5795,108748
5796,110330
5797,1411
5798,5381
5799,30244
5800,35332
5801,41353
5802,55304
5803,59141
5804,71734
5805,82976
5806,85911
5807,86868
5808,91999
5809,105929
5810,106456
5811,1572
5812,19082
5813,30421
5814,40043
5815,59893
5816,98599
5817,98886
5818,101153
5819,110307
5820,404
5821,3279
5822,10834
5823,32674
5824,32842
5825,60025
5826,62408
5827,66915
5828,101752
5829,111843
5830,15631
5831,16213
5832,17690
5833,19820
5834,21724
5835,24267
5836,26486
5837,57668
5838,64079
5839,67661
5840,70989
5841,74781
5842,82374
5843,108921
5844,117403
5845,6391
5846,6701
5847,9771
5848,14648
5849,19865
5850,39726
5851,39816
5852,42098
5853,47799
5854,55738
5855,71248
5856,91569
5857,98356
5858,100633
5859,325
5860,4613
5861,5178
5862,8842
5863,11819
5864,16272
5865,16443
5866,18837
5867,19134
5868,32868
5869,52001
5870,59420
5871,63520
5872,71103
5873,78609
5874,79684
5875,108371
5876,1114
5877,1613
5878,2326
5879,4242
5880,5740
5881,10543
5882,11538
5883,16770
5884,21081
5885,31729
5886,69210
5887,75303
5888,80369
5889,89953
5890,92458
5891,113000
5892,117499
5893,117668
5894,11541
5895,14056
5896,15482
5897,32719
5898,39750
5899,46536
5900,51285
5901,56028
5902,57395
5903,72014
5904,72844
5905,80293
5906,80930
5907,84350
5908,99414
5909,99698
5910,115057
5911,3913
5912,8625
5913,26610
5914,29079
5915,29461
5916,30521
5917,46250
5918,47869
5919,48809
5920,49442
5921,56995
5922,57574
5923,69046
5924,87601
5925,92631
5926,95286
5927,104001
5928,113264
5929,2131
5930,14257
5931,30270
5932,35052
5933,36333
5934,37878
5935,39196
5936,59250
5937,60976
5938,71117
5939,74172
5940,81193
5941,92001
5942,100428
5943,101672
5944,109700
5945,113400
5946,10779
5947,11973
5948,20792
5949,39393
5950,47515
5951,50052
5952,86226
5953,86928
5954,90094
5955,90297
5956,91742
5957,95441
5958,105189
5959,106100
5960,114444
5961,116101
5962,6905
5963,32608
5964,51159
5965,61928
5966,64713
5967,66363
5968,73770
5969,90036
5970,93889
5971,109650
5972,5777
5973,13896
5974,16136
5975,19600
5976,28070
5977,43219
5978,43220
5979,45771
5980,57227
5981,67460
5982,87968
5983,99271
5984,116186
5985,4387
5986,11411
5987,13979
5988,18958
5989,44895
5990,48941
5991,56671
5992,59057
5993,59356
5994,60645
5995,71939
5996,76931
5997,78769
5998,87721
5999,8288
6000,9249
6001,19553
6002,19869
6003,23056
6004,23243
6005,43449
6006,56815
6007,59614
6008,67084
6009,67794
6010,74388
6011,96597
6012,102961
6013,11693
6014,12440
6015,20009
6016,34136
6017,41195
6018,52040
6019,56441
6020,100063
6021,110071
6022,114432
6023,11958
6024,18761
6025,22278
6026,22889
6027,26027
6028,39243
6029,70100
6030,83226
6031,85299
6032,88387
6033,95662
6034,100698
6035,110097
6036,3629
6037,8119
6038,9180
6039,19334
6040,27720
6041,40840
6042,44567
6043,53305
6044,53816
6045,60314
6046,101611
6047,101704
6048,108617
6049,1541
6050,4093
6051,6921
6052,29836
6053,31401
6054,51125
6055,58201
6056,85074
6057,97185
6058,98288
6059,102581
6060,114573
6061,4137
6062,9062
6063,17341
6064,21354
6065,59931
6066,61260
6067,67366
6068,101234
6069,114950
6070,117215
6071,36846
6072,64254
6073,64497
6074,74217
6075,74757
6076,78151
6077,106473
6078,3423
6079,5291
6080,6683
6081,13938
6082,53916
6083,57204
6084,69280
6085,70219
6086,74568
6087,75569
6088,87145
6089,98895
6090,18964
6091,23984
6092,26129
6093,26809
6094,28183
6095,30230
6096,38658
6097,47753
6098,51337
6099,54239
6100,56499
6101,56973
6102,60773
6103,63426
6104,69724
6105,77851
6106,82573
6107,87841
6108,97633
6109,102727
6110,103153
6111,105029
6112,106369
6113,53505
6114,70024
6115,91278
6116,102709
6117,109169
6118,109413
6119,114195
6120,117783
6121,7284
6122,13059
6123,46151
6124,51777
6125,56119
6126,62841
6127,74525
6128,87884
6129,102168
6130,112100
6131,115716
6132,116376
6133,117064
6134,2417
6135,9943
6136,19894
6137,24718
6138,27923
6139,30037
6140,40138
6141,44195
6142,52023
6143,53435
6144,61954
6145,70178
6146,73096
6147,81926
6148,85272
6149,102272
6150,1468
6151,6815
6152,6993
6153,16107
6154,17827
6155,29690
6156,30995
6157,52626
6158,61326
6159,64944
6160,69946
6161,70066
6162,71805
6163,78296
6164,81330
6165,98967
6166,107712
6167,109841
6168,110427
6169,117462
6170,20489
6171,32117
6172,50374
6173,58147
6174,62246
6175,67875
6176,71021
6177,71162
6178,100363
6179,105899
6180,109138
6181,13317
6182,26478
6183,27158
6184,34767
6185,45525
6186,54768
6187,63998
6188,66118
6189,69596
6190,78204
6191,97918
6192,103978
6193,110376
6194,112123
6195,114627
6196,14048
6197,14311
6198,16766
6199,27168
6200,34145
6201,45759
6202,48151
6203,59584
6204,71640
6205,78597
6206,98720
6207,117300
6208,1274
6209,4531
6210,14752
6211,47722
6212,47732
6213,52559
6214,61178
6215,80374
6216,81606
6217,90657
6218,94394
6219,101102
6220,102587
6221,104946
6222,113942
6223,8792
6224,15329
6225,15661
6226,39295
6227,41435
6228,42758
6229,62093
6230,64685
6231,83251
6232,86741
6233,102868
6234,104163
6235,104370
6236,791
6237,14788
6238,27782
6239,37032
6240,42168
6241,46790
6242,68472
6243,75894
6244,81053
6245,99262
6246,113277
6247,118186
6248,14370
6249,25359
6250,27986
6251,32024
6252,51704
6253,52578
6254,55015
6255,57242
6256,61052
6257,62190
6258,68083
6259,73560
6260,80665
6261,85426
6262,85920
6263,100359
6264,16663
6265,20964
6266,43634
6267,72248
6268,82753
6269,86237
6270,89027
6271,103008
6272,109405
6273,115802
6274,117708
6275,18555
6276,35231
6277,65998
6278,1173
6279,11435
6280,12491
6281,16173
6282,33388
6283,37309
6284,37360
6285,43929
6286,48661
6287,58868
6288,58917
6289,68000
6290,75637
6291,88799
6292,89162
6293,99509
6294,109794
6295,12248
6296,22257
6297,27860
6298,40915
6299,65057
6300,71719
6301,81068
6302,86702
6303,87426
6304,106177
6305,113688
6306,118106
6307,3122
6308,3254
6309,4420
6310,7764
6311,9820
6312,11859
6313,20611
6314,43267
6315,49297
6316,49508
6317,56720
6318,59938
6319,69206
6320,78524
6321,95827
6322,101334
6323,103179
6324,109869
6325,114037
6326,1290
6327,15812
6328,18011
6329,52756
6330,53120
6331,53626
6332,62839
6333,63902
6334,71232
6335,74566
6336,108322
6337,2902
6338,9469
6339,17760
6340,27090
6341,27099
6342,29003
6343,48780
6344,50049
6345,55913
6346,61794
6347,69214
6348,71296
6349,80984
6350,103609
6351,109563
6352,110715
6353,3238
6354,3483
6355,8923
6356,23158
6357,42057
6358,45685
6359,53095
6360,64701
6361,65462
6362,77868
6363,82559
6364,84307
6365,86453
6366,96043
6367,98151
6368,99110
6369,7855
6370,9524
6371,14106
6372,16523
6373,38513
6374,43193
6375,67333
6376,80355
6377,96785
6378,110184
6379,110793
6380,28182
6381,38952
6382,39256
6383,50723
6384,74544
6385,79214
6386,87414
6387,92722
6388,95103
6389,108408
6390,112743
6391,4131
6392,11053
6393,13975
6394,20924
6395,31179
6396,41815
6397,60355
6398,69443
6399,76548
6400,76993
6401,90450
6402,94202
6403,97380
6404,2504
6405,8807
6406,12665
6407,26729
6408,47931
6409,55917
6410,59558
6411,63239
6412,70562
6413,82471
6414,84611
6415,108194
6416,5012
6417,7823
6418,35504
6419,48773
6420,53225
6421,54401
6422,66448
6423,68762
6424,76726
6425,77244
6426,77774
6427,90861
6428,96289
6429,98693
6430,103093
6431,116058
6432,5061
6433,6161
6434,11398
6435,19982
6436,22572
6437,30833
6438,31950
6439,39792
6440,41522
6441,43232
6442,49268
6443,58189
6444,65266
6445,74341
6446,93823
6447,1742
6448,2586
6449,35775
6450,55378
6451,62871
6452,64344
6453,75445
6454,80146
6455,89036
6456,99868
6457,100855
6458,115880
6459,18271
6460,22429
6461,27372
6462,34801
6463,54989
6464,62063
6465,67388
6466,99306
6467,103585
6468,40122
6469,41477
6470,45320
6471,46275
6472,48970
6473,49246
6474,51115
6475,55672
6476,56532
6477,78788
6478,81512
6479,86965
6480,89650
6481,89723
6482,102471
6483,108068
6484,111892
6485,2645
6486,5189
6487,8193
6488,13855
6489,15934
6490,22942
6491,24935
6492,25717
6493,31968
6494,41569
6495,44668
6496,65583
6497,66621
6498,76700
6499,78892
6500,102406
6501,103480
6502,108290
6503,111447
6504,114906
6505,15096
6506,47862
6507,54340
6508,70767
6509,77675
6510,84800
6511,91611
6512,94800
6513,96605
6514,106678
6515,117043
6516,118210
6517,846
6518,20753
6519,24142
6520,34848
6521,38817
6522,58405
6523,62903
6524,65750
6525,74884
6526,77203
6527,77348
6528,82935
6529,99739
6530,110028
6531,112549
6532,9678
6533,22298
6534,33658
6535,43558
6536,53513
6537,56266
6538,59974
6539,62596
6540,76814
6541,77245
6542,82661
6543,92427
6544,108540
6545,6305
6546,22651
6547,28312
6548,31419
6549,52939
6550,60217
6551,66851
6552,83458
6553,86229
6554,103230
6555,109086
6556,109881
6557,114034
6558,6497
6559,13724
6560,17977
6561,37579
6562,43374
6563,46357
6564,47794
6565,51166
6566,51655
6567,56031
6568,58840
6569,61774
6570,72957
6571,80384
6572,85882
6573,97105
6574,104766
6575,110920
6576,115286
6577,7789
6578,9146
6579,10945
6580,16158
6581,23802
6582,33634
6583,42157
6584,43276
6585,45198
6586,46339
6587,49572
6588,50605
6589,52383
6590,56296
6591,80171
6592,80886
6593,83443
6594,102924
6595,115673
6596,1137
6597,3148
6598,19776
6599,31666
6600,51594
6601,52275
6602,72045
6603,87272
6604,2805
6605,4708
6606,6322
6607,10061
6608,12198
6609,20074
6610,26346
6611,28021
6612,39103
6613,44707
6614,53226
6615,54579
6616,70957
6617,87013
6618,100862
6619,111732
6620,115415
6621,115761
6622,4029
6623,9466
6624,11161
6625,16792
6626,18513
6627,34754
6628,36784
6629,51987
6630,55142
6631,57141
6632,60101
6633,60505
6634,65579
6635,75314
6636,79807
6637,86232
6638,89710
6639,101989
6640,106066
6641,106577
6642,4308
6643,20029
6644,40555
6645,43737
6646,45476
6647,47288
6648,52907
6649,55575
6650,78382
6651,80484
6652,88958
6653,100298
